,reasons,time_occured,time_reported,comments,incident_address,lat,long,time_started,time_ended,reasons_processed,month,hour,time_processed,seconds_since
90,Traffic Offense,21:17:57 07/16/21 - 21:17:57 07/16/21,21:17:57,  Traffic stop.,ELMIRA RD & ENFIELD FALLS RD; T ITHACA ITHACA NY 14850,42.4041478,-76.5461474,2021-07-16 21:17:57,2021-07-16 21:17:57,Traffic Offense,7,21,21:17:57,76677
91,Traffic Offense,20:59:17 07/16/21 - 20:59:17 07/16/21,20:59:17,  Traffic stop.,PODUNK RD & AIKEN RD; T ENFIELD TRUMANSBURG NY 14886,42.46456,-76.6507929,2021-07-16 20:59:17,2021-07-16 20:59:17,Traffic Offense,7,20,20:59:17,75557
92,Traffic Offense,20:47:22 07/16/21 - 20:47:22 07/16/21,20:47:22,  Traffic stop.,PERRY CITY RD & PODUNK RD; T ULYSSES TRUMANSBURG NY 14886,42.4939113,-76.6529401,2021-07-16 20:47:22,2021-07-16 20:47:22,Traffic Offense,7,20,20:47:22,74842
93,Traffic Offense,20:46:26 07/16/21 - 20:46:26 07/16/21,20:46:26,  Deputy conducted a traffic stop and made an arrest.,STATE ROUTE 13 N & N TRIPHAMMER RD; V LANSING ITHACA NY 14850,42.5054774,-76.490818,2021-07-16 20:46:26,2021-07-16 20:46:26,Traffic Offense,7,20,20:46:26,74786
94,Traffic Offense,20:46:26 07/16/21 - 20:46:26 07/16/21,20:46:26,  Deputy conducted a traffic stop and made an arrest.,STATE ROUTE 13 N & N TRIPHAMMER RD; V LANSING ITHACA NY 14850,42.5054774,-76.490818,2021-07-16 20:46:26,2021-07-16 20:46:26,Traffic Offense,7,20,20:46:26,74786
95,Traffic Offense,20:46:26 07/16/21 - 20:46:26 07/16/21,20:46:26,  Deputy conducted a traffic stop and made an arrest.,STATE ROUTE 13 N & N TRIPHAMMER RD; V LANSING ITHACA NY 14850,42.5054774,-76.490818,2021-07-16 20:46:26,2021-07-16 20:46:26,Traffic Offense,7,20,20:46:26,74786
96,Traffic Cmplnt,18:58:00 07/16/21 - 18:59:50 07/16/21,18:58:00,  Traffic complaint.,EAST SHORE DR; LAKE WATCH INN; V LANSING ITHACA NY 14850,42.4976514,-76.5098286,2021-07-16 18:58:00,2021-07-16 18:59:50,Traffic Complaint,7,18,18:58:00,68280
97,Traffic Offense,18:41:41 07/16/21 - 18:41:41 07/16/21,18:41:41,  Traffic stop.,TRUMANSBURG RD; MAGUIRE CHEVROLET INC; T ULYSSES TRUMANSBURG NY 14886,42.5096882,-76.6163073,2021-07-16 18:41:41,2021-07-16 18:41:41,Traffic Offense,7,18,18:41:41,67301
98,Traffic Cmplnt,18:13:18 07/16/21 - 18:14:59 07/16/21,18:13:18,  Traffic complaint.,LANSINGVILLE RD; T LANSING LANSING NY 14882,42.5905105,-76.5537039,2021-07-16 18:13:18,2021-07-16 18:14:59,Traffic Complaint,7,18,18:13:18,65598
99,Traffic Cmplnt,12:02:31 07/16/21 - 12:07:23 07/16/21,12:02:31,  Traffic complaint.,HANSHAW RD & WEST DRYDEN RD; T DRYDEN FREEVILLE NY 13068,42.5164223,-76.433089,2021-07-16 12:02:31,2021-07-16 12:07:23,Traffic Complaint,7,12,12:02:31,43351
100,Traffic Cmplnt,10:45:40 07/16/21 - 10:49:21 07/16/21,10:45:40, ,ELLIS HOLLOW RD & TURKEY HILL RD; T DRYDEN ITHACA NY 14850,42.4307642,-76.42809299999999,2021-07-16 10:45:40,2021-07-16 10:49:21,Traffic Complaint,7,10,10:45:40,38740
101,Traffic Offense,00:09:09 07/16/21 - 00:09:09 07/16/21,00:09:09,  Traffic stop.,DRYDEN RD & PINCKNEY RD; T DRYDEN ITHACA NY 14850,42.4702146,-76.4042387,2021-07-16 00:09:09,2021-07-16 00:09:09,Traffic Offense,7,0,00:09:09,549
102,Traffic Offense,00:06:37 07/16/21 - 00:06:37 07/16/21,00:06:37,  Traffic Stop.,RAILROAD ST & FALL CREEK RD; V FREEVILLE FREEVILLE NY 13068,42.5286482,-76.3187472,2021-07-16 00:06:37,2021-07-16 00:06:37,Traffic Offense,7,0,00:06:37,397
103,Traffic Offense,21:18:13 07/15/21 - 21:18:13 07/15/21,21:18:13,  Traffic stop.,HECTOR ST & VINEGAR HL; C ITHACA ITHACA NY 14850,42.4487853,-76.5185722,2021-07-15 21:18:13,2021-07-15 21:18:13,Traffic Offense,7,21,21:18:13,76693
104,Traffic Offense,19:32:22 07/15/21 - 19:32:22 07/15/21,19:32:22,  Traffic offense.,PERU RD & PERUVILLE RD; T GROTON GROTON NY 13073,42.5482062,-76.3616439,2021-07-15 19:32:22,2021-07-15 19:32:22,Traffic Offense,7,19,19:32:22,70342
105,Traffic Cmplnt,18:30:18 07/15/21 - 18:30:18 07/15/21,18:30:18,  Traffic complaint.,STATE ROUTE 13 S & WARREN RD; V LANSING ITHACA NY 14850,42.4823694,-76.467225,2021-07-15 18:30:18,2021-07-15 18:30:18,Traffic Complaint,7,18,18:30:18,66618
106,Traffic Cmplnt,16:46:41 07/15/21 - 16:52:03 07/15/21,16:46:41,  Traffic complaint.,ELMIRA RD & FIVE MILE DR; T ITHACA ITHACA NY 14850,42.41444750000001,-76.53140669999999,2021-07-15 16:46:41,2021-07-15 16:52:03,Traffic Complaint,7,16,16:46:41,60401
107,Traffic Cmplnt,07:00:48 07/15/21 - 07:04:10 07/15/21,07:00:48,  Tompkins County Sheriff's Office investigated a traffic complaint.,MYERS RD; T LANSING LANSING NY 14882,42.5406266,-76.5388289,2021-07-15 07:00:48,2021-07-15 07:04:10,Traffic Complaint,7,7,07:00:48,25248
108,Traffic Cmplnt,03:53:12 07/15/21 - 03:54:16 07/15/21,03:53:12,  Disabled vehicle.,MCLEAN CORTLAND RD & GULF HILL RD; T GROTON MCLEAN NY 13102,42.5350755,-76.26825079999999,2021-07-15 03:53:12,2021-07-15 03:54:16,Traffic Complaint,7,3,03:53:12,13992
109,Traffic Offense,21:46:58 07/14/21 - 21:46:58 07/14/21,21:46:58,  Deputy conducted a traffic stop.,ETNA RD & HANSHAW RD; T DRYDEN ITHACA NY 14850,42.4865579,-76.431372,2021-07-14 21:46:58,2021-07-14 21:46:58,Traffic Offense,7,21,21:46:58,78418
110,Traffic Offense,21:46:20 07/14/21 - 21:46:20 07/14/21,21:46:20,  Traffic stop.,FIVE MILE DR & BOSTWICK RD; T ITHACA ITHACA NY 14850,42.4224419,-76.5291647,2021-07-14 21:46:20,2021-07-14 21:46:20,Traffic Offense,7,21,21:46:20,78380
111,Traffic Offense,21:29:29 07/14/21 - 21:29:29 07/14/21,21:29:29,  Traffic stop.,BOSTWICK RD & FIVE MILE DR; T ITHACA ITHACA NY 14850,42.4224419,-76.5291647,2021-07-14 21:29:29,2021-07-14 21:29:29,Traffic Offense,7,21,21:29:29,77369
112,Traffic Offense,21:15:56 07/14/21 - 21:15:56 07/14/21,21:15:56,  Deputy conducted a traffic stop.,PYRAMID DR; V LANSING ITHACA NY 14850,42.4824857,-76.486499,2021-07-14 21:15:56,2021-07-14 21:15:56,Traffic Offense,7,21,21:15:56,76556
113,Traffic Offense,21:08:50 07/14/21 - 21:08:50 07/14/21,21:08:50,  Traffic stop.,FIVE MILE DR & COY GLEN RD; T ITHACA ITHACA NY 14850,42.4276486,-76.5269759,2021-07-14 21:08:50,2021-07-14 21:08:50,Traffic Offense,7,21,21:08:50,76130
114,Traffic Offense,21:01:27 07/14/21 - 21:01:27 07/14/21,21:01:27,  Traffic stop.,BLOCK DRYDEN RD; T DRYDEN ITHACA NY 14850,42.4649959,-76.4160503,2021-07-14 21:01:27,2021-07-14 21:01:27,Traffic Offense,7,21,21:01:27,75687
115,Traffic Offense,18:56:32 07/14/21 - 18:56:32 07/14/21,18:56:32,  Traffic stop.,PERRY CITY RD & HALSEYVILLE RD; T ULYSSES TRUMANSBURG NY 14886,42.4945789,-76.633844,2021-07-14 18:56:32,2021-07-14 18:56:32,Traffic Offense,7,18,18:56:32,68192
116,Traffic Offense,18:25:28 07/14/21 - 18:25:28 07/14/21,18:25:28,  Traffic stop.,N VAN DORN RD & MECKLENBURG RD; T ENFIELD ITHACA NY 14850,42.4520852,-76.591217,2021-07-14 18:25:28,2021-07-14 18:25:28,Traffic Offense,7,18,18:25:28,66328
117,Traffic Offense,10:50:19 07/14/21 - 10:50:19 07/14/21,10:50:19,  Deputy conducted a traffic stop.,STATE ROUTE 13 S & WARREN RD; V LANSING ITHACA NY 14850,42.4823694,-76.467225,2021-07-14 10:50:19,2021-07-14 10:50:19,Traffic Offense,7,10,10:50:19,39019
118,Traffic Offense,09:41:56 07/14/21 - 09:41:56 07/14/21,09:41:56,  Deputy conducted a traffic stop and made an arrest.,ELLIS HOLLOW RD; BURGER KING; T ITHACA ITHACA NY 14850,42.427384,-76.4116156,2021-07-14 09:41:56,2021-07-14 09:41:56,Traffic Offense,7,9,09:41:56,34916
119,Traffic Offense,09:41:56 07/14/21 - 09:41:56 07/14/21,09:41:56,  Deputy conducted a traffic stop and made an arrest.,ELLIS HOLLOW RD; BURGER KING; T ITHACA ITHACA NY 14850,42.427384,-76.4116156,2021-07-14 09:41:56,2021-07-14 09:41:56,Traffic Offense,7,9,09:41:56,34916
120,Traffic Offense,20:12:54 07/13/21 - 20:12:54 07/13/21,20:12:54,  Traffic stop.,WARREN RD & FARRELL RD; T LANSING ITHACA NY 14850,42.5145916,-76.4721544,2021-07-13 20:12:54,2021-07-13 20:12:54,Traffic Offense,7,20,20:12:54,72774
121,Traffic Offense,17:57:43 07/13/21 - 17:57:43 07/13/21,17:57:43,  Deputy conducted a traffic stop and made an arrest.,WILLOW HILL DR; T ENFIELD ITHACA NY 14850,42.4280399,-76.57088,2021-07-13 17:57:43,2021-07-13 17:57:43,Traffic Offense,7,17,17:57:43,64663
122,Traffic Offense,17:38:06 07/13/21 - 17:38:07 07/13/21,17:38:06,  Traffic stop.,CURRY RD & STATE ROUTE 227; T ULYSSES TRUMANSBURG NY 14886,42.5264776,-76.6813276,2021-07-13 17:38:06,2021-07-13 17:38:07,Traffic Offense,7,17,17:38:06,63486
123,Traffic Offense,17:14:55 07/13/21 - 17:14:55 07/13/21,17:14:55,  Traffic stop.,ENFIELD MAIN RD; ENFIELD ELEMENTARY SCHOOL; T ENFIELD ITHACA NY 14850,42.4331109,-76.6319858,2021-07-13 17:14:55,2021-07-13 17:14:55,Traffic Offense,7,17,17:14:55,62095
124,Traffic Cmplnt,13:44:35 07/13/21 - 13:46:01 07/13/21,13:44:35,  Traffic complaint.,BONE PLAIN RD; T DRYDEN FREEVILLE NY 13068,42.530961,-76.4146204,2021-07-13 13:44:35,2021-07-13 13:46:01,Traffic Complaint,7,13,13:44:35,49475
125,Traffic Offense,10:06:08 07/13/21 - 10:06:08 07/13/21,10:06:08,  Deputies conducted a traffic stop.,BLOCK MECKLENBURG RD; T ITHACA ITHACA NY 14850,42.451756,-76.6057896,2021-07-13 10:06:08,2021-07-13 10:06:08,Traffic Offense,7,10,10:06:08,36368
126,Traffic Offense,08:34:43 07/13/21 - 08:34:43 07/13/21,08:34:43,  Traffic stop.,BLOCK N TRIPHAMMER RD; T LANSING LANSING NY 14882,42.5320805,-76.4922323,2021-07-13 08:34:43,2021-07-13 08:34:43,Traffic Offense,7,8,08:34:43,30883
127,Traffic Offense,08:12:44 07/13/21 - 08:12:44 07/13/21,08:12:44, ,RIDGE RD & BEACH LN; T LANSING LANSING NY 14882,42.538826,-76.51093949999999,2021-07-13 08:12:44,2021-07-13 08:12:44,Traffic Offense,7,8,08:12:44,29564
128,Traffic stop.,07:40:29 07/13/21 - 07:41:06 07/13/21,07:40:29,  Deputy responded to a 911 hang up.,MAKARAINEN RD; T DANBY ITHACA NY 14850,42.3836245,-76.4575394,2021-07-13 07:40:29,2021-07-13 07:41:06,Traffic Offense,7,7,07:40:29,27629
129,Traffic Offense,00:55:44 07/13/21 - 00:55:44 07/13/21,00:55:44,  Traffic stop.,DRYDEN RD & BAKER HILL RD; T DRYDEN ITHACA NY 14850,42.4673184,-76.4111296,2021-07-13 00:55:44,2021-07-13 00:55:44,Traffic Offense,7,0,00:55:44,3344
130,Traffic Cmplnt,17:39:28 07/12/21 - 17:40:17 07/12/21,17:39:28,  Traffic complaint.,STATE ROUTE 13 N & CAYUGA HEIGHTS RD; V LANSING ITHACA NY 14850,42.3964701,-76.5460386,2021-07-12 17:39:28,2021-07-12 17:40:17,Traffic Complaint,7,17,17:39:28,63568
131,Traffic Cmplnt,17:39:28 07/12/21 - 17:40:17 07/12/21,17:39:28,  Traffic complaint.,STATE ROUTE 13 N & CAYUGA HEIGHTS RD; V LANSING ITHACA NY 14850,42.3964701,-76.5460386,2021-07-12 17:39:28,2021-07-12 17:40:17,Traffic Complaint,7,17,17:39:28,63568
132,Traffic Offense,10:18:44 07/11/21 - 10:18:44 07/11/21,10:18:44,  Deputies conducted a traffic stop for Uninspected MV.,WARREN RD & STATE ROUTE 13 S; V LANSING ITHACA NY 14850,42.4823694,-76.467225,2021-07-11 10:18:44,2021-07-11 10:18:44,Traffic Offense,7,10,10:18:44,37124
133,Traffic Offense,01:18:36 07/11/21 - 01:18:36 07/11/21,01:18:36,  Traffic stop.,WEST DRYDEN RD & PALMEAR RD; T DRYDEN FREEVILLE NY 13068,42.51864399999999,-76.35865919999999,2021-07-11 01:18:36,2021-07-11 01:18:36,Traffic Offense,7,1,01:18:36,4716
134,Traffic Offense,21:16:45 07/10/21 - 21:16:45 07/10/21,21:16:45,  Traffic stop.,N TRIPHAMMER RD & WINTHROP DR; CAYUGA HEIGHTS ITHACA NY 14850,42.475346,-76.48179809999999,2021-07-10 21:16:45,2021-07-10 21:16:45,Traffic Offense,7,21,21:16:45,76605
135,Traffic Offense,19:18:27 07/10/21 - 19:18:27 07/10/21,19:18:27,  Traffic offense.,TRUMANSBURG RD & COLD SPRINGS RD; T ULYSSES TRUMANSBURG NY 14886,42.514629,-76.6222109,2021-07-10 19:18:27,2021-07-10 19:18:27,Traffic Offense,7,19,19:18:27,69507
136,Traffic Offense,19:11:21 07/10/21 - 19:11:21 07/10/21,19:11:21,  Traffic stop.,BLOCK HANSHAW RD; T DRYDEN FREEVILLE NY 13068,42.4673158,-76.4578944,2021-07-10 19:11:21,2021-07-10 19:11:21,Traffic Offense,7,19,19:11:21,69081
137,Traffic Offense,19:11:21 07/10/21 - 19:11:21 07/10/21,19:11:21,  Traffic stop.,BLOCK HANSHAW RD; T DRYDEN FREEVILLE NY 13068,42.4673158,-76.4578944,2021-07-10 19:11:21,2021-07-10 19:11:21,Traffic Offense,7,19,19:11:21,69081
138,Traffic Offense,19:11:21 07/10/21 - 19:11:21 07/10/21,19:11:21,  Traffic stop.,BLOCK HANSHAW RD; T DRYDEN FREEVILLE NY 13068,42.4673158,-76.4578944,2021-07-10 19:11:21,2021-07-10 19:11:21,Traffic Offense,7,19,19:11:21,69081
139,Traffic Cmplnt,18:11:18 07/10/21 - 18:19:21 07/10/21,18:11:18,  Traffic complaint.,TRUMANSBURG RD; CANDLEWYCK PARK APTS; T ITHACA ITHACA NY 14850,42.4914674,-76.5883927,2021-07-10 18:11:18,2021-07-10 18:19:21,Traffic Complaint,7,18,18:11:18,65478
140,Traffic Offense,18:05:13 07/10/21 - 18:05:13 07/10/21,18:05:13,  Deputy assisted Dryden PD with a traffic stop.,DRYDEN RD; NEW YORK STATE POLICE; T DRYDEN FREEVILLE NY 13068,42.5173595,-76.4036654,2021-07-10 18:05:13,2021-07-10 18:05:13,Traffic Offense,7,18,18:05:13,65113
141,Traffic Offense,18:05:13 07/10/21 - 18:05:13 07/10/21,18:05:13,  Deputy assisted Dryden PD with a traffic stop.,DRYDEN RD; NEW YORK STATE POLICE; T DRYDEN FREEVILLE NY 13068,42.5173595,-76.4036654,2021-07-10 18:05:13,2021-07-10 18:05:13,Traffic Offense,7,18,18:05:13,65113
142,Traffic Offense,16:51:53 07/10/21 - 16:51:53 07/10/21,16:51:53,  Traffic stop.,WOOD RD & ETNA RD; T DRYDEN ITHACA NY 14850,42.487785,-76.3926458,2021-07-10 16:51:53,2021-07-10 16:51:53,Traffic Offense,7,16,16:51:53,60713
143,Traffic Offense,02:41:41 07/10/21 - 02:41:41 07/10/21,02:41:41,  Deputy conducted a traffic stop and made an arrest.,DRYDEN RD; NYSEG; T DRYDEN ITHACA NY 14850,42.4649959,-76.4160503,2021-07-10 02:41:41,2021-07-10 02:41:41,Traffic Offense,7,2,02:41:41,9701
144,Traffic Offense,02:41:41 07/10/21 - 02:41:41 07/10/21,02:41:41,  Deputy conducted a traffic stop and made an arrest.,DRYDEN RD; NYSEG; T DRYDEN ITHACA NY 14850,42.4649959,-76.4160503,2021-07-10 02:41:41,2021-07-10 02:41:41,Traffic Offense,7,2,02:41:41,9701
145,Traffic Offense,00:57:42 07/10/21 - 00:57:42 07/10/21,00:57:42,  Traffic stop.,STATE ROUTE 13 & BROWN RD; V LANSING ITHACA NY 14850,42.482845,-76.4548329,2021-07-10 00:57:42,2021-07-10 00:57:42,Traffic Offense,7,0,00:57:42,3462
146,Traffic Offense,00:48:14 07/10/21 - 00:48:14 07/10/21,00:48:14,  Traffic stop.,WARREN RD & STATE ROUTE 13 S; V LANSING ITHACA NY 14850,42.4823694,-76.467225,2021-07-10 00:48:14,2021-07-10 00:48:14,Traffic Offense,7,0,00:48:14,2894
147,Traffic Offense,00:37:36 07/10/21 - 00:37:36 07/10/21,00:37:36,  Traffic stop.,DRYDEN RD; AMERICAN HOMES; T DRYDEN FREEVILLE NY 13068,42.5173595,-76.4036654,2021-07-10 00:37:36,2021-07-10 00:37:36,Traffic Offense,7,0,00:37:36,2256
148,Traffic Offense,00:30:12 07/10/21 - 00:30:12 07/10/21,00:30:12, ,DRYDEN RD; COVENANT LOVE APTS; T DRYDEN FREEVILLE NY 13068,42.5173595,-76.4036654,2021-07-10 00:30:12,2021-07-10 00:30:12,Traffic Offense,7,0,00:30:12,1812
149,Traffic stop.,21:52:31 07/09/21 - 21:53:57 07/09/21,21:52:31,  Deputy responded to a 911 hang up.,LANSINGVILLE RD; T LANSING LANSING NY 14882,42.5905105,-76.5537039,2021-07-09 21:52:31,2021-07-09 21:53:57,Traffic Offense,7,21,21:52:31,78751
150,Traffic Cmplnt,08:01:38 07/09/21 - 08:03:29 07/09/21,08:01:38,  Traffic complaint.,DRYDEN RD & GEORGE RD; T DRYDEN DRYDEN NY 13053,42.48963740000001,-76.3282852,2021-07-09 08:01:38,2021-07-09 08:03:29,Traffic Complaint,7,8,08:01:38,28898
151,Traffic Offense,22:24:56 07/08/21 - 22:24:56 07/08/21,22:24:56,  Deputy conducted a traffic stop.,ELMIRA RD # GAS; SPEEDWAY; C ITHACA ITHACA NY 14850,42.362536,-76.5957859,2021-07-08 22:24:56,2021-07-08 22:24:56,Traffic Offense,7,22,22:24:56,80696
152,Traffic Cmplnt,21:57:50 07/08/21 - 21:57:50 07/08/21,21:57:50,  Deputy responded to a traffic complaint.,ELMIRA RD & ENFIELD FALLS RD; T ITHACA ITHACA NY 14850,42.4041478,-76.5461474,2021-07-08 21:57:50,2021-07-08 21:57:50,Traffic Complaint,7,21,21:57:50,79070
153,Traffic Offense,21:52:09 07/08/21 - 21:52:09 07/08/21,21:52:09,  Traffic stop.,WARREN RD; NORTH WOOD APTS; V LANSING ITHACA NY 14850,42.487473,-76.4675177,2021-07-08 21:52:09,2021-07-08 21:52:09,Traffic Offense,7,21,21:52:09,78729
154,Traffic Offense,21:06:26 07/08/21 - 21:06:26 07/08/21,21:06:26,  Deputy initiated a traffic stop for speed.,SHELDON RD & WEST DRYDEN RD; T DRYDEN FREEVILLE NY 13068,42.5170693,-76.4144638,2021-07-08 21:06:26,2021-07-08 21:06:26,Traffic Offense,7,21,21:06:26,75986
155,Traffic Cmplnt,17:34:33 07/08/21 - 17:41:10 07/08/21,17:34:33,  Traffic complaint.,ED HILL RD; T DRYDEN FREEVILLE NY 13068,42.533325,-76.3361663,2021-07-08 17:34:33,2021-07-08 17:41:10,Traffic Complaint,7,17,17:34:33,63273
156,Traffic Cmplnt,14:03:09 07/08/21 - 14:03:09 07/08/21,14:03:09,  Traffic Complaint.,LANSINGVILLE RD # ART; DOUG BAIRD ART; T LANSING LANSING NY 14882,42.5905105,-76.5537039,2021-07-08 14:03:09,2021-07-08 14:03:09,Traffic Complaint,7,14,14:03:09,50589
157,Traffic Offense,00:33:20 07/08/21 - 00:33:20 07/08/21,00:33:20,  Traffic Stop.,SLATERVILLE RD & ELLIS HOLLOW RD; T CAROLINE SLATERVILLE SPR NY 14881,42.3936436,-76.3672419,2021-07-08 00:33:20,2021-07-08 00:33:20,Traffic Offense,7,0,00:33:20,2000
158,Traffic Offense,21:11:19 07/07/21 - 21:11:19 07/07/21,21:11:19,  Traffic stop.,DRYDEN RD & GEORGE RD; T DRYDEN DRYDEN NY 13053,42.48963740000001,-76.3282852,2021-07-07 21:11:19,2021-07-07 21:11:19,Traffic Offense,7,21,21:11:19,76279
159,Traffic Offense,19:59:16 07/07/21 - 19:59:16 07/07/21,19:59:16,  Traffic stop.,N TRIPHAMMER RD & PYRAMID DR; V LANSING ITHACA NY 14850,42.48299799999999,-76.48512319999999,2021-07-07 19:59:16,2021-07-07 19:59:16,Traffic Offense,7,19,19:59:16,71956
160,Traffic Offense,17:27:38 07/07/21 - 17:27:38 07/07/21,17:27:38,  Deputy conducted a traffic stop and made an arrest.,ELMIRA RD # GAS; SPEEDWAY; C ITHACA ITHACA NY 14850,42.362536,-76.5957859,2021-07-07 17:27:38,2021-07-07 17:27:38,Traffic Offense,7,17,17:27:38,62858
161,Traffic Offense,17:27:38 07/07/21 - 17:27:38 07/07/21,17:27:38,  Deputy conducted a traffic stop and made an arrest.,ELMIRA RD # GAS; SPEEDWAY; C ITHACA ITHACA NY 14850,42.362536,-76.5957859,2021-07-07 17:27:38,2021-07-07 17:27:38,Traffic Offense,7,17,17:27:38,62858
162,Traffic Cmplnt,14:31:52 07/07/21 - 14:32:47 07/07/21,14:31:52,  Traffic complaint.,CASWELL RD; T DRYDEN FREEVILLE NY 13068,42.5186245,-76.3754659,2021-07-07 14:31:52,2021-07-07 14:32:47,Traffic Complaint,7,14,14:31:52,52312
163,Traffic Offense,14:24:10 07/07/21 - 14:24:10 07/07/21,14:24:10,  Traffic stop.,WARREN RD; TOMPKINS COUNTY SHERIFF; V LANSING ITHACA NY 14850,42.487473,-76.4675177,2021-07-07 14:24:10,2021-07-07 14:24:10,Traffic Offense,7,14,14:24:10,51850
164,Traffic Offense,11:01:54 07/07/21 - 11:01:54 07/07/21,11:01:54,  Traffic stop.,FIVE MILE DR & BOSTWICK RD; T ITHACA ITHACA NY 14850,42.4224419,-76.5291647,2021-07-07 11:01:54,2021-07-07 11:01:54,Traffic Offense,7,11,11:01:54,39714
165,Traffic Offense,22:20:50 07/06/21 - 22:20:50 07/06/21,22:20:50,  Traffic stop.,REYNOLDS RD & HALSEYVILLE RD; T ULYSSES TRUMANSBURG NY 14886,42.500364,-76.634214,2021-07-06 22:20:50,2021-07-06 22:20:50,Traffic Offense,7,22,22:20:50,80450
166,Traffic Offense,21:56:17 07/06/21 - 21:56:17 07/06/21,21:56:17,  Traffic stop.,PERRY CITY RD & HALSEYVILLE RD; T ULYSSES TRUMANSBURG NY 14886,42.4945789,-76.633844,2021-07-06 21:56:17,2021-07-06 21:56:17,Traffic Offense,7,21,21:56:17,78977
167,Traffic Offense,21:11:18 07/06/21 - 21:11:18 07/06/21,21:11:18,  Deputy conducted a traffic stop.,SNYDER RD; T LANSING ITHACA NY 14850,42.497658,-76.4599946,2021-07-06 21:11:18,2021-07-06 21:11:18,Traffic Offense,7,21,21:11:18,76278
168,Traffic Cmplnt,21:06:02 07/06/21 - 21:06:54 07/06/21,21:06:02,  Deputy responded to a traffic complaint.,HILLCREST RD; T LANSING ITHACA NY 14850,42.5126328,-76.4811713,2021-07-06 21:06:02,2021-07-06 21:06:54,Traffic Complaint,7,21,21:06:02,75962
169,Traffic Offense,20:15:15 07/06/21 - 20:15:15 07/06/21,20:15:15,  Traffic stop.,HAYTS RD & SHEFFIELD RD; T ITHACA; T ENFIELD ITHACA NY 14850,42.46687,-76.572311,2021-07-06 20:15:15,2021-07-06 20:15:15,Traffic Offense,7,20,20:15:15,72915
170,Traffic Offense,20:15:15 07/06/21 - 20:15:15 07/06/21,20:15:15,  Traffic stop.,HAYTS RD & SHEFFIELD RD; T ITHACA; T ENFIELD ITHACA NY 14850,42.46687,-76.572311,2021-07-06 20:15:15,2021-07-06 20:15:15,Traffic Offense,7,20,20:15:15,72915
171,Traffic Offense,16:35:35 07/06/21 - 16:35:35 07/06/21,16:35:35,  Deputy conducted a traffic stop.,MAIN ST & ETNA LN; T DRYDEN ETNA NY 13062,42.4851816,-76.3837998,2021-07-06 16:35:35,2021-07-06 16:35:35,Traffic Offense,7,16,16:35:35,59735
172,Traffic Offense,13:05:23 07/06/21 - 13:05:23 07/06/21,13:05:23,  Traffic stop.,ELMIRA RD & TRUMBULLS CORNERS RD; T NEWFIELD NEWFIELD NY 14867,42.3545699,-76.605648,2021-07-06 13:05:23,2021-07-06 13:05:23,Traffic Offense,7,13,13:05:23,47123
173,Traffic Offense,12:31:16 07/06/21 - 12:31:16 07/06/21,12:31:16,  Deputies conducted a traffic stop.,N TRIPHAMMER RD ENTRANCE RAMP & N TRIPHAMMER RD; V LANSING ITHACA NY 14850,42.5054774,-76.490818,2021-07-06 12:31:16,2021-07-06 12:31:16,Traffic Offense,7,12,12:31:16,45076
174,Traffic Cmplnt,09:58:16 07/06/21 - 10:02:44 07/06/21,09:58:16,  Tompkins County Sheriff's Office assisted Citizen with traffic complaint.,WARREN RD; TOMPKINS COUNTY SHERIFF; V LANSING ITHACA NY 14850,42.487473,-76.4675177,2021-07-06 09:58:16,2021-07-06 10:02:44,Traffic Complaint,7,9,09:58:16,35896
175,Traffic Offense,08:49:14 07/06/21 - 08:49:14 07/06/21,08:49:14,  Traffic stop.,BLOCK W GROTON RD; T GROTON GROTON NY 13073,42.6048766,-76.4205335,2021-07-06 08:49:14,2021-07-06 08:49:14,Traffic Offense,7,8,08:49:14,31754
176,Traffic Cmplnt,08:39:23 07/06/21 - 08:40:38 07/06/21,08:39:23,  Traffic complaint.,MECKLENBURG RD; T ITHACA ITHACA NY 14850,42.451756,-76.6057896,2021-07-06 08:39:23,2021-07-06 08:40:38,Traffic Complaint,7,8,08:39:23,31163
177,Traffic Offense,23:45:39 07/05/21 - 23:45:39 07/05/21,23:45:39,  Deputy conducted a traffic stop.,DART DR; V LANSING ITHACA NY 14850,42.4829888,-76.4737855,2021-07-05 23:45:39,2021-07-05 23:45:39,Traffic Offense,7,23,23:45:39,85539
178,Traffic Cmplnt,17:36:52 07/05/21 - 17:42:39 07/05/21,17:36:52,  Traffic complaint.,COMFORT RD; T DANBY SPENCER NY 14883,42.3476068,-76.5052668,2021-07-05 17:36:52,2021-07-05 17:42:39,Traffic Complaint,7,17,17:36:52,63412
179,Traffic Offense,16:01:42 07/05/21 - 16:01:42 07/05/21,16:01:42,  Traffic stop.,DRYDEN RD; MIRABITO; T DRYDEN FREEVILLE NY 13068,42.5173595,-76.4036654,2021-07-05 16:01:42,2021-07-05 16:01:42,Traffic Offense,7,16,16:01:42,57702
180,Traffic Offense,13:59:07 07/05/21 - 13:59:07 07/05/21,13:59:07,  Traffic Stop.,WARREN RD & TIGER LILY LN; T LANSING ITHACA NY 14850,42.5180438,-76.4723156,2021-07-05 13:59:07,2021-07-05 13:59:07,Traffic Offense,7,13,13:59:07,50347
